time_s,time_h,heat_flow_w,heat_j,normalized_heat_flow_w_g,normalized_heat_j_g,sample_short
42414.86844110489,11.781907900306914,0.011184758892423438,371.82089269174077,0.0027961897231058596,92.95522317293519,JAA_CAL345
46572.496747493744,12.936804652081596,0.01069931845319482,381.0019837729973,0.002674829613298705,95.25049594324932,JAA_CAL347
57062.142396211624,15.850595110058784,0.0098717369834179,396.01247765465234,0.002467934245854475,99.00311941366309,JAA_CAL348
74810.3053817749,20.780640383826363,0.009300293516391273,434.7327657250788,0.0023250733790978182,108.6831914312697,JAA_CAL349
90909.79884982109,25.25272190272808,0.00834504006337527,442.5796863727589,0.0020862600158438175,110.64492159318972,JAA_CAL350
