Summary
Name,"JAA_CAL348.rslt"
Start time,2023 Jun 06 - 12:10
End time,2023 Jun 13 - 12:50
Operator,"JAA"
Results file path,"C:\Users\ge65ley\Desktop\Calorimetry_Results\AXD\Results_files\JAA_CAL348.rslt"
General Experiment Info
Bath temperature,20°C
,Sample - 25336:4
Total mass,6g
Name,"JAA_CAL348"
,Component - OPC
Mass,4g
Name,"OPC"
ID,"Karlstadt CEM I 52.5N 12.10.21"

"Time","Temperature [AmbientT(Therm3T)]","Temperature [Temperature]","Heat flow [Signal]","Heat [Signal]","Normalized heat flow [Signal]","Normalized heat [Signal]","Time markers"
38847.11302137375,25.56787555440431,19.99975795195023,0.0052161786699111735,233.96897482222013,0.0013040446674777934,58.49224370555503,""
38911.069442272186,25.56371240311288,19.99981775500681,0.005238819276603147,234.30330694679992,0.0013097048191507868,58.57582673669998,""
38976.87882947922,25.559428635642927,19.999855170584393,0.00526172036966672,234.64957753998243,0.00131543009241668,58.66239438499561,""
38990.78949213028,25.55852314105197,19.999860573325357,0.0052665611590049614,234.7227715570091,0.0013166402897512404,58.68069288925228,""
39042.68821668625,25.631181784470538,19.999880730191517,0.005284621462730294,234.99584813316497,0.0013211553656825735,58.74896203329124,""
39053.18890619278,25.635545529438485,19.999884808538233,0.0052882837387490025,235.0514857378481,0.0013220709346872506,58.76287143446203,""
39101.39496088028,25.6139413459723,19.99949490543267,0.005305096337381575,235.30690414750296,0.0013262740843453938,58.82672603687574,""
39122.77289056778,25.604360542936462,19.99969851852245,0.005312546379675331,235.42019386891155,0.0013281365949188327,58.85504846722789,""
39144.15082025528,25.594779739900623,19.999902131612235,0.005319813488357849,235.53409056457787,0.0013299533720894621,58.88352264114447,""
39172.59259271622,25.582033181935387,19.99962115029205,0.0053294818451453604,235.68562179091953,0.0013323704612863401,58.92140544772988,""
39190.61554193497,25.588885266166304,19.999603680838796,0.005335608478204162,235.78164392178928,0.0013339021195510406,58.94541098044732,""
39236.06097650528,25.606163012544382,19.999855155327644,0.005351450921118048,236.02436053897856,0.001337862730279512,59.00609013474464,""
39270.719710826874,25.619339799763065,20.000046941094023,0.005363824775963415,236.20990682569246,0.0013409561939908537,59.052476706423114,""
39284.331178188324,25.615435593227723,20.00006506890072,0.005368507400028908,236.28298008894765,0.001342126850007227,59.07074502223691,""
39297.942645549774,25.611134794076047,20.000045672449026,0.005373190024094402,236.35605335220285,0.0013432975060236004,59.08901333805071,""
39376.68695306778,25.586254048894094,19.99993346117034,0.005400832993178892,236.780844889589,0.001350208248294723,59.19521122239725,""
39413.70746088028,25.57455672307561,20.000022544905917,0.005413828938983851,236.98055454383788,0.0013534572347459627,59.24513863595947,""
39419.739242076874,25.58142734879429,20.000037059390806,0.0054159463789156675,237.01309339887948,0.0013539865947289169,59.25327334971987,""
39438.641585826874,25.602958456253134,20.00008254475802,0.005422870742362139,237.11553292241436,0.0013557176855905349,59.27888323060359,""
39447.53558588028,25.61308935184056,20.000103946699696,0.005425992927898393,237.16388892611477,0.0013564982319745982,59.29097223152869,""
39466.27667474747,25.63443677857409,19.99960534680551,0.005432571875081149,237.26578280481607,0.0013581429687702872,59.31644570120402,""
39477.39386224747,25.62385484355282,19.999669434678477,0.005436474497276775,237.3262261100398,0.0013591186243191937,59.33155652750995,""
39501.19476556778,25.60119986787815,20.000159649369202,0.005444829662067672,237.45562981614717,0.001361207415516918,59.36390745403679,""
39535.028994083405,25.5689946354264,20.000186546160794,0.00545670042414363,237.64024737120636,0.0013641751060359075,59.41006184280159,""
39568.86322259903,25.53678940297464,20.000213442952386,0.005468564166872888,237.82557680581198,0.001367141041718222,59.456394201452994,""
39574.53167963028,25.53139386170347,20.000165147910423,0.005470551772881388,237.85662618931428,0.001367637943220347,59.46415654732857,""
39619.00921869278,25.67815848937785,19.999786200940598,0.005486147520259646,238.10025512748547,0.0013715368800649116,59.52506378187137,""
39652.729189395905,25.659017602455688,19.999718349489847,0.005497971199261969,238.2849587066565,0.0013744927998154922,59.57123967666413,""
39705.99597406387,25.628781114084653,19.99997612944668,0.005516785476663076,238.5787028814213,0.001379196369165769,59.64467572035532,""
39759.26275873184,25.59854462571361,20.000164974458915,0.005535667582756271,238.8734257165077,0.0013839168956890678,59.71835642912693,""
39831.55163812637,25.601853053807062,20.000211436130567,0.005561292675365,239.27339698590535,0.00139032316884125,59.81834924647634,""
39832.83354139328,25.60202524966344,20.000212260038325,0.005561747086751717,239.28048970170346,0.0013904367716879292,59.820122425425865,""
39887.41449213028,25.609357014701054,20.000247340430118,0.00558069416187925,239.58458599141076,0.0013951735404698126,59.89614649785269,""
39915.43179559708,25.613120530785558,19.999967696338018,0.005590641962839805,239.7413404536587,0.0013976604907099512,59.93533511341467,""
39950.70160150528,25.61785826302271,19.999615664142514,0.00560318012165772,239.93871730595265,0.00140079503041443,59.98467932648816,""
39982.19085931778,25.618286745116,19.999624313051132,0.0056143501709135,240.11517163937276,0.001403587542728375,60.02879290984319,""
40013.68011713028,25.60038914683156,19.99963296195975,0.005625459221121768,240.29221741968684,0.001406364805280442,60.07305435492171,""
40036.861800670624,25.587213337416408,19.999875720243438,0.00563363745408919,240.42255454213765,0.0014084093635222976,60.10563863553441,""
40056.406722545624,25.576104559867492,19.99998745093032,0.005640328362596746,240.53283222522555,0.0014100820906491865,60.13320805630639,""
40084.22937250137,25.56029095717537,19.999567755383506,0.005649853026163183,240.68981506681007,0.0014124632565407959,60.17245376670252,""
40104.01159906387,25.57082322685201,19.999574987395206,0.005656880653988276,240.80176119224188,0.001414220163497069,60.20044029806047,""
40143.93597650528,25.59207939377317,20.000017727958486,0.005671157863245269,241.02781158039556,0.0014177894658113173,60.25695289509889,""
40166.59515619278,25.60414338416203,19.999801635603884,0.005679182047102324,241.15657211795386,0.001419795511775581,60.289143029488464,""
40189.25433588028,25.616207374550882,19.99958554324928,0.005687182531916982,241.28547238231965,0.0014217956329792454,60.32136809557991,""
40233.50921869278,25.595540327718137,19.999675452563775,0.005702808010102815,241.53722315938566,0.0014257020025257037,60.384305789846415,""
40237.680648326874,25.587668536140562,19.999683927343394,0.005704280855099996,241.56095298500307,0.001426070213774999,60.39023824625077,""
40259.83246088028,25.545866452255275,19.999728931513665,0.005712453458665034,241.68741151978023,0.0014281133646662585,60.42185287994506,""
40271.86957025528,25.56662136085957,19.999753386402787,0.0057166593374483685,241.75623631651854,0.0014291648343620921,60.439059079129635,""
40298.000960826874,25.611678243381796,19.99980647558219,0.005725692909641865,241.9056929183811,0.0014314232274104664,60.47642322959528,""
40314.944320201874,25.6266080954696,19.99983921347114,0.0057318768694563675,242.00281016807355,0.0014329692173640919,60.50070254201839,""
40331.887679576874,25.62420266066588,19.9998264960797,0.0057380608292708695,242.099927417766,0.0014345152073177174,60.5249818544415,""
40422.70640516281,25.611309200843742,19.99975832912069,0.0057699070492800665,242.62249690617296,0.0014424767623200166,60.65562422654324,""
40483.74408197403,25.60264373203734,19.999712515299965,0.005791779208797967,242.97539640823464,0.0014479448021994918,60.74384910205866,""
40516.56115961075,25.59798471849956,19.99978502234954,0.005803176548135076,243.16572173552436,0.001450794137033769,60.79143043388109,""
40542.82300043106,25.594256346544466,19.99984304605949,0.00581228279422275,243.31814171056908,0.0014530706985556876,60.82953542764227,""
40568.01831293106,25.592613128367084,19.999898713349328,0.005821409129474508,243.46479605649114,0.001455352282368627,60.866199014122785,""
40593.21362543106,25.592300827177986,19.999954380639164,0.005830506501882721,243.61147996095397,0.0014576266254706803,60.90286999023849,""
40613.17962884903,25.592053344373046,19.999998494134452,0.0058374434344181,243.72799736541677,0.001459360858604525,60.93199934135419,""
40630.34564447403,25.59184056800475,19.99988770227396,0.005843458889118347,243.82825190453687,0.0014608647222795867,60.95706297613422,""
40659.24066400528,25.591482408170112,19.999701209785385,0.005853809842479778,243.9973463886648,0.0014634524606199446,60.9993365971662,""
40687.922365665436,25.591126892455286,19.999775470851198,0.005864054070916371,244.16532826978397,0.0014660135177290928,61.04133206744599,""
40772.69244623184,25.590076149506146,19.999994952826384,0.005893904191419423,244.6637194722257,0.0014734760478548558,61.16592986805642,""
40817.01343011856,25.589526781604086,19.999663543828774,0.005909699327143474,244.92610076229064,0.0014774248317858684,61.23152519057266,""
40861.33441400528,25.588977413702032,19.999332134831167,0.005925529553709072,245.18881804487216,0.001481382388427268,61.29720451121804,""
40893.76996088028,25.58857536828751,20.00005794071857,0.005937114631719133,245.3810831524299,0.0014842786579297833,61.34527078810748,""
40981.26265192032,25.58749087800984,20.00002965662066,0.005968478142433585,245.90079961080545,0.0014921195356083963,61.47519990270136,""
41009.15611219406,25.587145132712514,20.000020639394748,0.0059785598701270325,246.06728751304107,0.0014946399675317581,61.51682187826027,""
41083.082992076874,25.586228793512763,19.999996740768662,0.0060042295409504535,246.51021262976795,0.0015010573852376134,61.62755315744199,""
41096.44574213028,25.586063159419865,19.999992420941183,0.006008992789865404,246.59082709583743,0.001502248197466351,61.64770677395936,""
41176.5224404335,25.640559473133187,19.999966534239704,0.00603753670820416,247.07391180912782,0.00150938417705104,61.768477952281955,""
41250.01566553116,25.6847546203359,19.999817676789068,0.006063728082946032,247.51761361156832,0.001515932020736508,61.87940340289208,""
41359.928695201874,25.662376547876914,19.999595052548994,0.006102812936775968,248.18611200228773,0.001525703234193992,62.04652800057193,""
41371.76996088028,25.659965689927212,19.999571068561096,0.006106876533915907,248.2584280786126,0.0015267191334789767,62.06460701965315,""
41385.052718639374,25.65726134708016,19.999807595201528,0.006111434811544859,248.33954752563784,0.0015278587028862147,62.08488688140946,""
41404.50873041153,25.65330014209377,20.000154049242482,0.006118480520876972,248.45858748379578,0.001529620130219243,62.114646870948945,""
41423.784365177155,25.64937566150425,20.00010249938938,0.006125457631312523,248.57652594407162,0.0015313644078281308,62.144131486017905,""
41451.469710826874,25.643738980640684,20.000028459000124,0.006134980344731178,248.7462423168242,0.0015337450861827944,62.18656057920605,""
41463.631820201874,25.641262799557666,20.000003502102942,0.00613948771166282,248.82091143787994,0.001534871927915705,62.205227859469986,""
41475.793929576874,25.63878661847465,20.000130192211174,0.006143995078594461,248.89558055893565,0.0015359987696486152,62.22389513973391,""
41499.38128900528,25.633984279389043,20.000375896720705,0.006152273854903356,249.04103402712553,0.001538068463725839,62.26025850678138,""
41546.18499994278,25.62445513768631,19.999746358834862,0.006168701189826278,249.3296531114567,0.0015421752974565696,62.33241327786418,""
41610.54812860489,25.611772538625,19.99971246371498,0.006191295331455513,249.72683630705117,0.0015478238328638782,62.43170907676279,""
41733.19343805313,25.60788987632045,19.999647875843745,0.006234417899269605,250.48888607823073,0.0015586044748174012,62.622221519557684,""
41742.562972545624,25.607593258874992,19.99963166122962,0.006237712264038684,250.54710315679807,0.001559428066009671,62.63677578919952,""
41763.469710826874,25.60693140066777,19.99959548070282,0.006245417957416766,250.67759392503345,0.0015613544893541915,62.66939848125836,""
41837.84672498703,25.60457679917095,19.99946676624157,0.006271480569689869,251.14307869452938,0.0015678701424224673,62.785769673632345,""
41891.442367076874,25.6028800870817,19.99937401535241,0.006290967391724617,251.4797249268855,0.0015727418479311542,62.869931231721374,""
41920.06927728653,25.601973826372124,19.999324474545123,0.006300960799453941,251.66019841701228,0.0015752401998634852,62.91504960425307,""
41967.999129772186,25.60045647986824,19.999916644862992,0.00631769269803425,251.96236402608426,0.0015794231745085625,62.990591006521065,""
41970.81488275528,25.60036733974527,19.99995143331429,0.00631869646749046,251.98019174203,0.001579674116872615,62.9950479355075,""
41992.76996088028,25.59967229356198,19.999309420595722,0.006326523090409047,252.11919857207843,0.0015816307726022618,63.02979964301961,""
42045.016585826874,25.59801828818556,19.99957791520557,0.00634514814971869,252.44999392034393,0.0015862870374296725,63.11249848008598,""
42058.965517520905,25.5975766977854,19.9996495985531,0.006350084343149003,252.53885208414314,0.0015875210857872507,63.134713021035786,""
42083.77679681778,25.532906566946828,19.99977710333951,0.006358864461694947,252.69690610348948,0.0015897161154237367,63.17422652587237,""
42107.53204584122,25.47663528165082,19.999590615483804,0.006367270876375083,252.8482329473738,0.0015918177190937708,63.21205823684345,""
42142.34662103653,25.57203633883163,19.99931730765743,0.006379590922176997,253.0700104492758,0.0015948977305442493,63.26750261231895,""
42166.15960931778,25.60062398716798,19.999615132795185,0.006388017769400022,253.22170510659134,0.0015970044423500055,63.305426276647836,""
42193.04095697403,25.592542052770398,19.999951333400254,0.006397515592269478,253.39324663749278,0.0015993788980673694,63.348311659373195,""
42219.92230463028,25.584460118372807,19.999837220406942,0.0064069635238448944,253.56579874582707,0.0016017408809612236,63.39144968645677,""
42249.520693302155,25.61227686795521,19.999647684651396,0.0064173664081976604,253.75579161500687,0.0016043416020494151,63.43894790375172,""
42274.015322208405,25.654644154346354,19.999673729753592,0.006425975484678156,253.91302331018406,0.001606493871169539,63.478255827546015,""
42298.509951114655,25.54614147855432,19.999756332029403,0.006434584561158653,254.07025500536125,0.0016086461402896632,63.51756375134031,""
42310.491396427155,25.51740133579682,19.99979673658724,0.006438795654922799,254.14716423163966,0.0016096989137306997,63.536791057909916,""
42342.213564395905,25.57011221435027,19.999903712009395,0.006450027288660473,254.35154939792844,0.0016125068221651182,63.58788734948211,""
42373.935732364655,25.60944090085271,20.000010687431555,0.006461303378167567,254.55634488381594,0.0016153258445418919,63.639086220953985,""
42411.084658145905,25.589702369107734,20.000100546273096,0.006474401316911962,254.7965851499541,0.0016186003292279906,63.699146287488524,""
42456.80316400528,25.565410517856044,20.000206197075723,0.006490329637242384,255.09297567957267,0.001622582409310596,63.77324391989317,""
42482.68499994278,25.554774857870772,19.999964000028882,0.006499414338071092,255.2609655282016,0.001624853584517773,63.8152413820504,""
42508.56683588028,25.564993037972542,19.999721802982044,0.0065086679351223685,255.4294543725912,0.0016271669837805921,63.8573635931478,""
42548.875960826874,25.58090712920794,19.999834777226795,0.0065230797566270746,255.69186380509862,0.0016307699391567686,63.922965951274655,""
42566.719710826874,25.58795186326897,19.999884787843058,0.006529017979909606,255.80831298959177,0.0016322544949774016,63.95207824739794,""
42584.006820201874,25.58318057539075,19.99993213865656,0.006535282506804902,255.92128913308346,0.0016338206267012254,63.980322283270866,""
42601.293929576874,25.55334268309258,19.99980041220271,0.006541547033700198,256.0342652765751,0.0016353867584250495,64.00856631914378,""
42633.26996088028,25.49815142135778,19.999556757285028,0.006552590750179669,256.24375867566346,0.0016381476875449172,64.06093966891586,""
42637.26996088028,25.58704800211742,19.999526277590363,0.006553972249512677,256.26996497964166,0.0016384930623781692,64.06749124491041,""
42641.13714838028,25.66982445905651,19.999571200578927,0.006555307878750643,256.29530115243307,0.0016388269696876608,64.07382528810827,""
42660.682314395905,25.637914201761674,19.99979824601423,0.006562067261728534,256.42340998568665,0.0016405168154321336,64.10585249642166,""
42680.22748041153,25.606003944466842,19.99995359634991,0.0065689513067463305,256.55231326417766,0.0016422378266865826,64.13807831604441,""
42732.192080020905,25.521164360989644,19.999593851178012,0.00658725387029359,256.89502753172417,0.0016468134675733975,64.22375688293104,""
42774.45306634903,25.558938074803116,19.999489702766915,0.006602138703307888,257.17374502563564,0.001650534675826972,64.29343625640891,""
42838.92865228653,25.61656764152097,19.99993853738865,0.006624847788295335,257.5989711098412,0.0016562119470738337,64.3997427774603,""
42878.239931583405,25.65170484826461,19.99994154372783,0.006638581079059118,257.85988137131966,0.0016596452697647795,64.46497034282991,""
42917.55121088028,25.62588145001356,19.999944550067006,0.006652271073300458,258.1214246379826,0.0016630677683251145,64.53035615949565,""
42969.46478509903,25.577970373588954,19.999490505917244,0.0066703497658491,258.46681267999435,0.001667587441462275,64.61670316999859,""
42994.07611322403,25.583989888482733,19.99964134645861,0.006678933319827012,258.63068672511497,0.001669733329956753,64.65767168127874,""
43018.68744134903,25.632089426865026,19.99979218699998,0.006687585579793669,258.79526916294935,0.0016718963949484173,64.69881729073734,""
43046.23724603653,25.685931823393197,19.999799988795388,0.00669725690812374,258.97951601565245,0.001674314227030935,64.74487900391311,""
43063.04046869278,25.712891109074473,19.999804747279406,0.006702907894003175,259.09214129329087,0.0016757269735007936,64.77303532332272,""
43079.84369134903,25.677595813787256,19.99980950576343,0.00670857860193144,259.20478011490064,0.00167714465048286,64.80119502872516,""
43100.37640619278,25.634466692172676,19.99990447335646,0.006715925925089383,259.3427062919752,0.0016789814812723457,64.8356765729938,""
43120.90912103653,25.64543957168341,20.0000567922627,0.0067232732482473264,259.48063246904974,0.0016808183120618316,64.87015811726243,""
43146.28021478653,25.667345750483506,20.000245003966786,0.006732034028923887,259.6513044246208,0.0016830085072309718,64.9128261061552,""
43163.636904239655,25.647851701521216,20.000349320480893,0.006737906220983364,259.768156495273,0.001684476555245841,64.94203912381825,""
43180.99359369278,25.604388554534857,20.000297170566284,0.006744044412688527,259.88523417232994,0.0016860111031721317,64.97130854308249,""
43209.672835826874,25.53257243316576,20.00021100090631,0.0067542155205889,260.07871124628434,0.001688553880147225,65.01967781157109,""
43239.249495983124,25.6154455248552,20.000122134863865,0.006764450955372599,260.27947838030826,0.0016911127388431497,65.06986959507707,""
43254.392562389374,25.626500141940173,20.000076636001758,0.006769691434446556,260.3822699066893,0.001692422858611639,65.09556747667233,""
43328.84553480148,25.61972896937096,19.999901962055603,0.006795456971851754,260.8876586088542,0.0016988642429629384,65.22191465221356,""
43426.545043468475,25.61084362588932,19.999865280704068,0.006829305407748152,261.5521885498788,0.001707326351937038,65.3880471374697,""
43543.48678827286,25.600208285096855,19.99982137484099,0.006869982270334866,262.3533068523063,0.0017174955675837164,65.58832671307657,""
43570.319320201874,25.593322312800417,19.99981130054738,0.006879315662922396,262.53712514973944,0.001719828915730599,65.63428128743486,""
43599.44867181778,25.585846912835517,19.99980036391114,0.006889128767899378,262.7377449048401,0.0017222821919748446,65.68443622621002,""
43622.86126947403,25.579838590576742,19.99979829635922,0.006897126574859408,262.89905933666404,0.001724281643714852,65.72476483416601,""
43638.782210826874,25.575752835219067,19.9997968903908,0.006902797942529821,263.00889702021476,0.0017256994856324553,65.75222425505369,""
43742.644637584686,25.549098854328,19.999787718364555,0.006938092735413787,263.72767126736517,0.0017345231838534468,65.93191781684129,""
43789.55717420578,25.53735925915394,19.999783575547653,0.006954296270114135,264.05391494581085,0.0017385740675285337,66.01347873645271,""
43824.33050775528,25.544253828189895,19.999780504736215,0.006966306938421563,264.29573900961356,0.0017415767346053907,66.07393475240339,""
43836.469710826874,25.546660688996017,19.999637350951737,0.006970499804814481,264.3801586242565,0.0017426249512036203,66.09503965606413,""
43850.64105463028,25.549470465862694,19.999470232773987,0.006975147369980483,264.4789924582803,0.0017437868424951208,66.11974811457007,""
43861.93402338028,25.551709542325035,19.999552871300974,0.006978898338289946,264.5578054103,0.0017447245845724866,66.139451352575,""
43919.03949213028,25.56303194246441,19.999970751835733,0.006998566386506332,264.95713179899974,0.001749641596626583,66.23928294974993,""
43945.46379041672,25.568271133826464,19.999441426204445,0.007007667342757248,265.14191129279646,0.001751916835689312,66.28547782319912,""
43963.95402479172,25.571937224602834,19.999376886233915,0.007013960300552595,265.27190887543725,0.0017534900751381487,66.31797721885931,""
43990.59222650528,25.577218826967655,19.999870158616936,0.00702302633377465,265.4591916193132,0.0017557565834436626,66.3647979048283,""
44057.99630975723,25.57931333740174,19.999887130526446,0.007045966608220931,265.933083280455,0.0017614916520552327,66.48327082011375,""
44125.400393009186,25.579043603805747,19.999904102435956,0.0070690991309257595,266.4087576184553,0.0017672747827314399,66.60218940461382,""
44176.39524793625,25.578839535670213,19.999916942608564,0.007086671935559559,266.76929684781794,0.0017716679838898897,66.69232421195449,""
44239.507308483124,25.578586977631883,19.99993283381469,0.007107914357482976,267.2172216426002,0.001776978589370744,66.80430541065004,""
44241.20160150528,25.578580197512228,19.999933260426644,0.0071084902231816575,267.2292842002347,0.0017771225557954144,66.80732105005868,""
44275.08246088028,25.6716433681987,19.999941791406545,0.007120005837364559,267.47049974770704,0.0017800014593411398,66.86762493692676,""
44284.75824213028,25.62614344842565,19.99994429595617,0.007123294495499227,267.5393866919728,0.0017808236238748068,66.8848466729932,""
44294.43402338028,25.5806435286526,19.999952116516827,0.007126583153633895,267.60827363623855,0.0017816457884084738,66.90206840905964,""
44328.58770990372,25.579579893211402,19.999979721623873,0.007138002440330188,267.85181249556763,0.001784500610082547,66.96295312389191,""
44348.928896427155,25.57894641527374,19.999996162620103,0.00714473595650795,267.9970118568285,0.0017861839891269876,66.99925296420713,""
44401.566390514374,25.577307145550726,20.000038707475635,0.00716275320542446,268.3735631546096,0.001790688301356115,67.0933907886524,""
44442.796572208405,25.576023129476305,20.00007203224069,0.00717622052885186,268.6692151935833,0.001794055132212965,67.16730379839582,""
44467.331728458405,25.56498934117582,20.000091863060835,0.007184532406032027,268.8453839694837,0.0017961331015080067,67.21134599237092,""
44485.094710826874,25.557001090151786,20.000106220194127,0.007190651285521661,268.9730059592876,0.0017976628213804153,67.2432514898219,""
44516.01996088028,25.54309359110218,20.000131215880536,0.007200787951045432,269.1955605168481,0.001800196987761358,67.29889012921203,""
44533.961611270905,25.535024990676156,19.999973312260646,0.007206831541629922,269.3248947085563,0.0018017078854074805,67.33122367713908,""
44547.44964838028,25.52895923977824,19.999854604681442,0.007211421649295179,269.42218674140224,0.0018028554123237948,67.35554668535056,""
44570.374208927155,25.582208399676006,19.999652846704002,0.007219223095883407,269.58754639155876,0.0018048057739708519,67.39688659788969,""
44587.888857364655,25.607347476564396,19.99972997359737,0.0072251522558383985,269.7140066660747,0.0018062880639595996,67.42850166651867,""
44635.11371088028,25.58135331014296,19.999937931310846,0.007240797199317098,270.05633323502633,0.0018101992998292744,67.51408330875658,""
44647.26996088028,25.731111938498128,19.99999146214824,0.007244824397497819,270.144452245336,0.0018112060993744547,67.536113061334,""
44663.787294864655,25.605362936812554,20.000064197302557,0.007250296362731525,270.2641841629635,0.0018125740906828813,67.56604604074087,""
44675.570497989655,25.561328888549465,20.000048658555027,0.007254199975621031,270.3495990069864,0.0018135499939052578,67.5873997517466,""
44715.15570306778,25.64186526276076,19.999996456747,0.007267314008803477,270.63654679881296,0.0018168285022008691,67.65913669970324,""
44739.07330560684,25.5779995837601,19.999964916122316,0.007275255719756846,270.81012351472685,0.0018188139299392114,67.70253087868171,""
44762.990908145905,25.51413390475944,19.999933375497633,0.0072832742463985346,270.98455252124734,0.0018208185615996336,67.74613813031183,""
44820.22928094864,25.53093143346195,19.99953650397557,0.007302463770787361,271.40198702315956,0.0018256159426968403,67.85049675578989,""
44839.53348016739,25.53659656376839,19.999492484570023,0.0073089356249574945,271.5427708783098,0.0018272339062393736,67.88569271957745,""
44854.04129266739,25.54085411661182,19.9997831779808,0.00731376356968088,271.64876542836237,0.00182844089242022,67.91219135709059,""
44868.54910516739,25.545111669455245,19.999901851806094,0.007318524503138319,271.7551153397265,0.0018296311257845798,67.93877883493163,""
44910.82611322403,25.557518543052705,19.999639093487666,0.007332398270953921,272.06502808912046,0.0018330995677384803,68.01625702228012,""
44936.417177677155,25.57701193603053,19.999755657005977,0.007340796322346326,272.25262407826807,0.0018351990805865815,68.06315601956702,""
44970.08209466934,25.602655396766465,19.99994570045498,0.007351889325995676,272.49972264135727,0.001837972331498919,68.12493066033932,""
45003.74701166153,25.589880483405768,20.000000821657636,0.007363110330239164,272.7477147162802,0.001840777582559791,68.18692867907005,""
45031.39496088028,25.49579941220441,19.99999637519006,0.007372325792008439,272.95138289391787,0.0018430814480021097,68.23784572347947,""
45068.50323724747,25.518672370621264,19.999762471174463,0.007384680584626398,273.2248490351809,0.0018461701461565995,68.30621225879523,""
45101.50433588028,25.539013729224656,19.999211218561765,0.007395454064817307,273.469714916004,0.0018488635162043267,68.367428729001,""
45151.38409662247,25.569758829913503,19.999773126805692,0.0074117377231361515,273.839819308142,0.0018529344307840379,68.4599548270355,""
45186.641787052155,25.560444734978212,20.00000463264768,0.007423247886287017,274.1014289448064,0.0018558119715717542,68.5253572362016,""
45262.372194767,25.540438880983015,19.99999966224121,0.0074479707010164055,274.6633433585209,0.0018619926752541014,68.66583583963022,""
45277.28265619278,25.53649995442384,19.99998381268026,0.007452838343836279,274.77397795620885,0.0018632095859590697,68.69349448905221,""
45286.49320936203,25.567873302645406,19.999974022022563,0.007455845204705377,274.84231962688324,0.0018639613011763442,68.71057990672081,""
45323.56097650528,25.694134988019915,19.99993461963132,0.007467799473865052,275.11923325851114,0.001866949868466263,68.77980831462779,""
45373.97503900528,25.594683258429775,19.999881030360427,0.007484057892405038,275.49584998533044,0.0018710144731012594,68.87396249633261,""
45377.188460826874,25.59004252510489,19.999877614548968,0.007485094213509313,275.51985575571126,0.0018712735533773282,68.87996393892782,""
45407.444808483124,25.546347159649265,19.999845452578075,0.00749537938971941,275.74648296440853,0.0018738448474298526,68.93662074110213,""
45430.10486078262,25.51362215008369,19.99982136533692,0.007502331028216831,275.91645781367333,0.0018755827570542077,68.97911445341833,""
45448.684694767,25.528111900719992,19.99980161529681,0.007508127852990418,276.0558888621566,0.0018770319632476044,69.01397221553916,""
45485.23773431778,25.55661831409995,19.999762760052036,0.00752020978307883,276.33063369699914,0.0018800524457697075,69.08265842424979,""
45514.14349603653,25.57916088792538,19.999879425758014,0.007529565472904802,276.54811458813845,0.0018823913682262006,69.13702864703461,""
45520.97113275528,25.58448551857456,19.999906982584424,0.0075317066137088485,276.5995588717938,0.0018829266534272121,69.14988971794845,""
45556.89496088028,25.485616985596398,20.000051973704547,0.007542972294266339,276.87023460926747,0.0018857430735665847,69.21755865231687,""
45581.49896478653,25.54500478917101,20.00007630531892,0.007551106848570966,277.05601323172397,0.0018877767121427416,69.26400330793099,""
45606.10296869278,25.60439259274562,19.99988685558396,0.007559274560536394,277.2418230918709,0.0018898186401340984,69.31045577296773,""
45631.64398431778,25.581011452349358,19.999690190900466,0.00756744135749175,277.43523353902674,0.0018918603393729375,69.35880838475668,""
45665.89251947403,25.549659143552724,19.999709384743287,0.0075783220001664426,277.6947003652185,0.0018945805000416106,69.42367509130463,""
45703.890322208405,25.514874623879503,19.99989918917511,0.007590393772348522,277.9825716342457,0.0018975984430871305,69.49564290856142,""
45737.044283390045,25.53526618004748,19.99990526714192,0.0076009442851464,278.2352514669973,0.0019002360712866,69.55881286674932,""
45786.47699213028,25.565670084162868,19.99986149862105,0.007616678228746146,278.61226157367446,0.0019041695571865365,69.65306539341861,""
45815.26996088028,25.44290256927222,19.999836004860228,0.007625842746692398,278.83185787937225,0.0019064606866730995,69.70796446984306,""
45875.59942865372,25.532969096628747,19.999782588172447,0.007645045021209421,279.29197466561925,0.0019112612553023552,69.82299366640481,""
45928.76731824875,25.52667114438443,19.99976761836897,0.007661967836032329,279.6974720020764,0.0019154919590080822,69.9243680005191,""
45971.661117076874,25.521590199877238,19.999803248051926,0.007675264148522533,280.0264080737393,0.0019188160371306333,70.00660201843482,""
46014.458114147186,25.550162587960138,19.999838797326618,0.007688795270941046,280.355465422424,0.0019221988177352614,70.088866355606,""
46057.2551112175,25.590206181125176,19.999874346601313,0.007702326393359559,280.6845227711087,0.0019255815983398898,70.17113069277717,""
46087.852157115936,25.61138885079041,19.999899762001082,0.007711815029564976,280.9204815295285,0.001927953757391244,70.23012038238213,""
46118.449203014374,25.548104898598538,19.99992517740085,0.007721303665770392,281.1564402879484,0.001930325916442598,70.2891100719871,""
46139.518538951874,25.53459712428776,19.999942678619675,0.007727978312185146,281.31926546466957,0.0019319945780462864,70.32981636616739,""
46139.848330020905,25.534740977843448,19.999942952560236,0.007728082788129857,281.32181411116017,0.0019320206970324643,70.33045352779004,""
46161.128890514374,25.544023473888828,19.999675050377846,0.007734824349288834,281.4862716447698,0.0019337060873222086,70.37156791119244,""
46181.83970594406,25.553057449398153,19.999428884843546,0.007741108443786042,281.646600843471,0.0019352771109465104,70.41165021086775,""
