Summary
Name,"JAA_CAL258.rslt"
Start time,2023 Jan 30 - 16:39
End time,2023 Feb 03 - 7:53
Operator,"JAA"
Results file path,"C:\Users\ga42fix\Desktop\AK Gädt\AK Gädt Kalo2\JAA\JAA_CAL258.rslt"
General Experiment Info
Bath temperature,20°C
,Sample - 213:2
Total mass,6g
Name,"JAA_CAL258"
,Component - OPC
Mass,4g
Name,"OPC"
ID,"Bernburg CEM I 42.5R 29.09.21"

"Time","Temperature","Heat flow","Heat","Normalized heat flow","Normalized heat","Time markers"
-805.085575819016,20,4.60418652157381E-06,NaN,1.15104663039345E-06,NaN,""
-778.108036756516,20,4.4914512215745E-06,NaN,1.12286280539362E-06,NaN,""
-760.038700819016,20,3.75479757910685E-06,NaN,9.38699394776714E-07,NaN,""
-748.710575819016,20,3.84354829368238E-06,NaN,9.60887073420595E-07,NaN,""
-732.567997694016,20,3.41798747657708E-06,NaN,8.5449686914427E-07,NaN,""
-704.485966444016,20,3.84511098022964E-06,NaN,9.61277745057409E-07,NaN,""
-675.259403944016,20,3.07379019334256E-06,NaN,7.6844754833564E-07,NaN,""
-651.273075819016,20,3.89513572847421E-06,NaN,9.73783932118553E-07,NaN,""
-630.894169569016,20,3.61858602596362E-06,NaN,9.04646506490904E-07,NaN,""
-612.710575819016,20,2.7063417992281E-06,NaN,6.76585449807024E-07,NaN,""
-584.954716444016,20,2.64117455471036E-06,NaN,6.6029363867759E-07,NaN,""
-556.374638319016,20,2.71438298320797E-06,NaN,6.78595745801993E-07,NaN,""
-542.866825819016,20,3.13203957576896E-06,NaN,7.8300989394224E-07,NaN,""
796.559524297714,20,NaN,NaN,NaN,NaN,"Reaction start. Measuring position. Signal correct"
797.133174180985,20,4.89691463861492E-06,2.79807065236148E-06,1.22422865965373E-06,6.9951766309037E-07,""
818.936885118485,20,7.44455467524467E-06,0.000137342985384072,1.86113866881117E-06,3.4335746346018E-05,""
859.976924180985,20,1.57947848245043E-05,0.000614214685812271,3.94869620612608E-06,0.000153553671453068,""
905.963252305985,20,2.36929547850071E-05,0.00152216276111105,5.92323869625178E-06,0.000380540690277762,""
941.473017930985,20,3.0633329996824E-05,0.00248671958105096,7.65833249920599E-06,0.00062167989526274,""
986.062861680985,20,4.16500459947937E-05,0.00409827180164533,1.04125114986984E-05,0.00102456795041133,""
998.633174180985,20,4.55302012476771E-05,0.00464621327747789,1.13825503119193E-05,0.00116155331936947,""
1047.28112339973,20,5.72359170565767E-05,0.00714589372981459,1.43089792641442E-05,0.00178647343245365,""
1083.75817418098,20,6.56633283071513E-05,0.00938739473686959,1.64158320767878E-05,0.0023468486842174,""
1087.13317418098,20,6.88739904005058E-05,0.00961442646218876,1.72184976001265E-05,0.00240360661554719,""
1088.13317418098,20,8.08010671890172E-05,0.00968926399098352,2.02002667972543E-05,0.00242231599774588,""
1089.13317418098,20,0.000425061243799441,0.00994219514647775,0.00010626531094986,0.00248554878661944,""
1090.88317418098,20,0.00129891930008175,0.0114506781223738,0.000324729825020439,0.00286266953059345,""
1093.13317418098,20,0.00242245108673044,0.0156372198075375,0.000605612771682611,0.00390930495188438,""
1094.13317418098,20,0.00315830287822702,0.0184275967900163,0.000789575719556754,0.00460689919750406,""
1095.13317418098,20,0.00491285910388523,0.0224631777810724,0.00122821477597131,0.00561579444526809,""
1096.88317418098,20,0.0081879986928639,0.0339264283532279,0.00204699967321597,0.00848160708830696,""
1099.13317418098,20,0.0123988924501222,0.0570866808890872,0.00309972311253055,0.0142716702222718,""
1100.13317418098,20,0.0146892411208551,0.0706307476745758,0.00367231028021377,0.017657686918644,""
1101.88317418098,20,0.0195447106336727,0.100585455459788,0.00488617765841818,0.0251463638649469,""
1104.13317418098,20,0.0257885228145591,0.151585343089049,0.00644713070363978,0.0378963357722621,""
1105.13317418098,20,0.0285898737078399,0.178774541350248,0.00714746842695998,0.044693635337562,""
1106.13317418098,20,0.0317234913805238,0.20893122389443,0.00793087284513094,0.0522328059736075,""
1107.88317418098,20,0.0373827239376309,0.269399162297815,0.00934568098440773,0.0673497905744538,""
1110.13317418098,20,0.0446588800824829,0.361695966820443,0.0111647200206207,0.0904239917051108,""
1111.13317418098,20,0.0479291973638713,0.40799000554362,0.0119822993409678,0.101997501385905,""
1113.25817418098,20,0.0550974316770126,0.517455798899559,0.0137743579192531,0.12936394972489,""
1116.13317418098,20,0.0648062103178833,0.689817284267222,0.0162015525794708,0.172454321066806,""
1117.13317418098,20,0.06814501404679,0.756292896449559,0.0170362535116975,0.18907322411239,""
1119.38317418098,20,0.0755937021912649,0.917998952217371,0.0188984255478162,0.229499738054343,""
1121.13317418098,20,0.0813871263036343,1.05535717715041,0.0203467815759086,0.263839294287602,""
1122.13317418098,20,0.0846782057630229,1.13838984318374,0.0211695514407557,0.284597460795934,""
1123.13317418098,20,0.0878263183360815,1.22464210523329,0.0219565795840204,0.306160526308322,""
1125.38317418098,20,0.0948447283161277,1.43014703271702,0.0237111820790319,0.357536758179256,""
1127.13317418098,20,0.100303491633941,1.60090172517333,0.0250758729084854,0.400225431293334,""
1128.13317418098,20,0.103333382931131,1.70272016245587,0.0258333457327829,0.425680040613968,""
1131.00817418098,20,0.11155584868176,2.0116234328994,0.0278889621704401,0.502905858224851,""
1133.13317418098,20,0.117619426390013,2.25512216266316,0.0294048565975033,0.563780540665791,""
1134.13317418098,20,0.120275665313838,2.37406970851509,0.0300689163284595,0.593517427128772,""
1136.38317418098,20,0.126040945881332,2.65117589610965,0.031510236470333,0.662793974027414,""
1138.13317418098,20,0.130525052989383,2.87567114512153,0.0326312632473457,0.718917786280383,""
1139.13317418098,20,0.133036365606904,3.00745185441967,0.0332590914017261,0.751862963604918,""
1140.13317418098,20,0.135320972134153,3.1416305232902,0.0338302430335383,0.785407630822551,""
1142.38317418098,20,0.140400472723538,3.4518171487551,0.0351001181808844,0.862954287188776,""
1144.13317418098,20,0.14435119540417,3.70097485836685,0.0360877988510425,0.925243714591712,""
1145.13317418098,20,0.146472574497231,3.84638674331755,0.0366181436243077,0.961596685829387,""
1146.88317418098,20,0.149900340492577,4.10571304393363,0.0374750851231443,1.02642826098341,""
1149.13317418098,20,0.154306933590541,4.44794622727714,0.0385767333976353,1.11198655681929,""
1150.13317418098,20,0.156249948927105,4.60322466853596,0.0390624872317762,1.15080616713399,""
1151.13317418098,20,0.157988144859727,4.76034371542938,0.0394970362149318,1.19008592885734,""
1152.88317418098,20,0.160918557907381,5.0393870803506,0.0402296394768452,1.25984677008765,""
1155.13317418098,20,0.164686231825793,5.40569246880042,0.0411715579564483,1.35142311720011,""
1156.13317418098,20,0.166294971301002,5.57118307036382,0.0415737428252504,1.39279576759095,""
1157.13317418098,20,0.16771711135266,5.73818911169065,0.041929277838165,1.43454727792266,""
1159.38317418098,20,0.170891475371044,6.11912377175481,0.042722868842761,1.5297809429387,""
1161.13317418098,20,0.173359345140408,6.42034323970233,0.0433398362851019,1.60508580992558,""
1162.13317418098,20,0.174630668090835,6.59433824631796,0.0436576670227087,1.64858456157949,""
1164.38317418098,20,0.177262676972085,6.99021825951374,0.0443156692430212,1.74755456487844,""
1166.13317418098,20,0.179309794990835,7.3022191724813,0.0448274487477087,1.82555479312032,""
1167.13317418098,20,0.180456643467674,7.48210239171055,0.0451141608669186,1.87052559792764,""
1168.13317418098,20,0.181440320899348,7.66305087389406,0.0453600802248369,1.91576271847352,""
1170.38317418098,20,0.183581696937421,8.07370064396043,0.0458954242343552,2.01842516099011,""
1172.13317418098,20,0.1852472116337,8.39642593896016,0.046311802908425,2.09910648474004,""
1173.13317418098,20,0.186136219026447,8.58211765429023,0.0465340547566117,2.14552941357256,""
1175.25817418098,20,0.187750467701032,8.97937225893818,0.0469376169252581,2.24484306473454,""
1178.13317418098,20,0.189922123202116,9.52227660836145,0.0474805308005289,2.38056915209036,""
1179.13317418098,20,0.190564979994052,9.71252015995954,0.0476412449985129,2.42813003998988,""
1180.88317418098,20,0.19158839035963,10.046904359019,0.0478970975899074,2.51172608975475,""
1183.13317418098,20,0.192904203686802,10.4794585273212,0.0482260509217004,2.61986463183031,""
1184.13317418098,20,0.193465675574658,10.672643466952,0.0483664188936645,2.66816086673799,""
1185.13317418098,20,0.193913837797576,10.8663332236381,0.048478459449394,2.71658330590952,""
1186.88317418098,20,0.194671800863807,11.2063456574668,0.0486679502159518,2.8015864143667,""
1189.13317418098,20,0.195646324806105,11.6454535488454,0.0489115812015262,2.91136338721136,""
1190.13317418098,20,0.196021994009222,11.8412877082531,0.0490054985023056,2.96032192706328,""
1193.00817418098,20,0.196887003211616,12.4060943917581,0.049221750802904,3.10152359793952,""
1195.13317418098,20,0.19751836064568,12.8251500908564,0.0493795901614201,3.20628752271411,""
1196.13317418098,20,0.197730762802577,13.0227746525806,0.0494326907006443,3.25569366314514,""
1198.38317418098,20,0.198145963625913,13.4681359698126,0.0495364909064782,3.36703399245316,""
1200.13317418098,20,0.198468897599618,13.815173973385,0.0496172243999046,3.45379349334624,""
1201.13317418098,20,0.198630052665703,14.0137234485176,0.0496575131664257,3.50343086212941,""
1203.25817418098,20,0.198814915730534,14.4360087274386,0.0497037289326334,3.60900218185966,""
1206.13317418098,20,0.199055192149904,15.0079470075168,0.0497637980374761,3.75198675187919,""
1207.13317418098,20,0.199090905075114,15.2070200561293,0.0497727262687785,3.80175501403232,""
1210.00817418098,20,0.199084350823174,15.7793969864831,0.0497710877057936,3.94484924662076,""
1212.13317418098,20,0.199069715618734,16.2024356820776,0.0497674289046836,4.0506089205194,""
1213.13317418098,20,0.199004105672319,16.4014725927231,0.0497510264180799,4.10036814818078,""
1215.38317418098,20,0.198829529837416,16.8490354326716,0.049707382459354,4.21225885816789,""
1217.13317418098,20,0.198693748632491,17.1968683013327,0.0496734371581228,4.29921707533318,""
1218.13317418098,20,0.198595137955715,17.3955127446268,0.0496487844889287,4.34887818615671,""
1220.25817418098,20,0.198295749141079,17.8172093121672,0.0495739372852699,4.4543023280418,""
1223.13317418098,20,0.197886729195796,18.3867216247764,0.0494716822989489,4.59668040619411,""
1224.13317418098,20,0.197708391213743,18.5845191849812,0.0494270978034357,4.6461297962453,""
1227.00817418098,20,0.197145115774916,19.1521211012774,0.049286278943729,4.78803027531935,""
1229.13317418098,20,0.196718523818374,19.5706012183453,0.0491796309545936,4.89265030458632,""
1231.25817418098,20,0.196207136678052,19.9880847326227,0.049051784169513,4.99702118315568,""
1234.13317418098,20,0.195506807291609,20.5511735270791,0.0488767018229022,5.13779338176978,""
1235.13317418098,20,0.19524682674951,20.7465503440997,0.0488117066873774,5.18663758602492,""
1238.00817418098,20,0.19443478740737,21.3067176644502,0.0486086968518426,5.32667941611255,""
1240.13317418098,20,0.193832372245115,21.719251521581,0.0484580930612787,5.42981288039524,""
1241.13317418098,20,0.193524733234108,21.9129300743206,0.0483811833085269,5.47823251858014,""
1244.25817418098,20,0.192538862241202,22.5161544422507,0.0481347155603005,5.62903861056269,""
1246.13317418098,20,0.191939245518045,22.876602668275,0.0479848113795113,5.71915066706876,""
1248.25817418098,20,0.191210814972503,23.2836996075462,0.0478027037431257,5.82092490188656,""
1251.63317418098,20,0.190049167545724,23.9270758280458,0.047512291886431,5.98176895701144,""
1255.00817418098,20,0.188812015275997,24.5664040740574,0.0472030038189992,6.14160101851435,""
1257.13317418098,20,0.188030493196891,24.9667992393099,0.0470076232992227,6.24169980982746,""
1259.00817418098,20,0.187310790773142,25.3186816930318,0.0468276976932856,6.32967042325794,""
1262.63317418098,20,0.185912143508037,25.9951482614164,0.0464780358770093,6.4987870653541,""
1265.25817418098,20,0.18486137467829,26.4817885040359,0.0462153436695725,6.62044712600899,""
1268.13317418098,20,0.18370716361467,27.0116057778321,0.0459267909036675,6.75290144445802,""
1270.57067418098,20,0.182704290892107,27.4581697380122,0.0456760727230267,6.86454243450305,""
1274.13317418098,20,0.181226769545299,28.1064219394163,0.0453066923863247,7.02660548485408,""
1276.00817418098,20,0.180433433027715,28.4454783793285,0.0451083582569287,7.11136959483213,""
1279.63317418098,20,0.178897193696801,29.0967651402667,0.0447242984242003,7.27419128506668,""
1284.68004918098,20,0.176723047797824,29.9941505934133,0.0441807619494561,7.49853764835333,""
1291.13317418098,20,0.173903593918702,31.1254693670768,0.0434758984796755,7.7813673417692,""
1293.25817418098,20,0.172966840083792,31.4940192032044,0.043241710020948,7.87350480080111,""
1296.63317418098,20,0.17147844116108,32.0752706153052,0.0428696102902699,8.01881765382629,""
1301.19567418098,20,0.169455660396199,32.8530265344827,0.0423639150990499,8.21325663362068,""
1308.68004918098,20,0.166127915741605,34.1088431983109,0.0415319789354013,8.52721079957773,""
1313.63317418098,20,0.16392408415424,34.926237604303,0.0409810210385601,8.73155940107574,""
1319.60192418098,20,0.161273290126033,35.8967485181706,0.0403183225315081,8.97418712954266,""
1324.63317418098,20,0.159046482460421,36.7025529460834,0.0397616206151053,9.17563823652086,""
1328.00817418098,20,0.157559690917694,37.236825863659,0.0393899227294236,9.30920646591475,""
1331.41442418098,20,0.15606131743827,37.7709616435153,0.0390153293595675,9.44274041087882,""
1337.19567418098,20,0.153534990251954,38.6658884704323,0.0383837475629886,9.66647211760808,""
1341.63317418098,20,0.151609143928415,39.342927018145,0.0379022859821037,9.83573175453625,""
1345.25817418098,20,0.150048031074357,39.8896806478375,0.0375120077685893,9.97242016195938,""
1347.13317418098,20,0.149241046826282,40.1702641583694,0.0373102617065706,10.0425660395923,""
1353.58629918098,20,0.146487926977624,41.1244521754086,0.0366219817444059,10.2811130438521,""
1359.35192418098,20,0.144058118327023,41.9620419466384,0.0360145295817558,10.4905104866596,""
1365.07067418098,20,0.141675290727017,42.7790609131523,0.0354188226817542,10.6947652282881,""
1369.63317418098,20,0.139794189529808,43.4211631649881,0.034948547382452,10.855290791247,""
1374.71129918098,20,0.137721464766011,44.1257927559736,0.0344303661915028,11.0314481889934,""
1381.13317418098,20,0.135136716886786,45.0019233236244,0.0337841792216966,11.2504808309061,""
1383.25817418098,20,0.13429225282033,45.2881916039382,0.0335730632050826,11.3220479009846,""
1386.63317418098,20,0.13295201759745,45.7391663102682,0.0332380043993625,11.4347915775671,""
1391.53942418098,20,0.13102768290385,46.3867415130605,0.0327569207259624,11.5966853782651,""
1397.63317418098,20,0.128670853741289,47.1780104919011,0.0321677134353223,11.7945026229753,""
1400.25817418098,20,0.127669999065511,47.51445786121,0.0319174997663777,11.8786144653025,""
1403.63317418098,20,0.12638528970444,47.9431761610093,0.03159632242611,11.9857940402523,""
1409.60192418098,20,0.124146644234177,48.6908574013574,0.0310366610585442,12.1727143503393,""
1414.63317418098,20,0.122285979803409,49.3107894712019,0.0305714949508523,12.3276973678005,""
1419.68004918098,20,0.120445005091408,49.9233059408975,0.030111251272852,12.4808264852244,""
1426.13317418098,20,0.11813053896987,50.6930848447827,0.0295326347424676,12.6732712111957,""
1428.25817418098,20,0.117379752805593,50.9433145297941,0.0293449382013983,12.7358286324485,""
1431.63317418098,20,0.116188393335085,51.3374607764065,0.0290470983337713,12.8343651941016,""
1435.00817418098,20,0.115015196418526,51.7276168341157,0.0287537991046315,12.9319042085289,""
1437.13317418098,20,0.114277183528695,51.9712399878096,0.0285692958821738,12.9928099969524,""
1443.55504918098,20,0.112080988408037,52.6980619305127,0.0280202471020091,13.1745154826282,""
1448.63317418098,20,0.110374941066548,53.2628914389443,0.027593735266637,13.3157228597361,""
1453.53942418098,20,0.108748977989008,53.8004298028775,0.0271872444972521,13.4501074507194,""
1459.63317418098,20,0.106762537242579,54.4570664508487,0.0266906343106447,13.6142666127122,""
1464.68004918098,20,0.1051429898329,54.9917968043282,0.0262857474582249,13.7479492010821,""
1471.13317418098,20,0.103109799146643,55.66373744377,0.0257774497866607,13.9159343609425,""
1473.25817418098,20,0.102451026475304,55.8821458209934,0.0256127566188259,13.9705364552483,""
1476.63317418098,20,0.101405726153402,56.2261540910543,0.0253514315383505,14.0565385227636,""
1480.25817418098,20,0.10030121845426,56.5917479281557,0.0250753046135649,14.1479369820389,""
1482.13317418098,20,0.0997304906253978,56.7792776554179,0.0249326226563494,14.1948194138545,""
1488.58629918098,20,0.0977983683553037,57.4166168644728,0.0244495920888259,14.3541542161182,""
1493.63317418098,20,0.0963153287992248,57.9064506471362,0.0240788321998062,14.476612661784,""
1498.53942418098,20,0.0948941877265563,58.3755114923635,0.0237235469316391,14.5938778730909,""
1504.63317418098,20,0.0931593789725248,58.9484872033997,0.0232898447431312,14.7371218008499,""
1509.68004918098,20,0.0917461337596923,59.4150847081849,0.0229365334399231,14.8537711770462,""
1516.13317418098,20,0.0899731919080482,60.0014134699097,0.022493297977012,15.0003533674774,""
1518.25817418098,20,0.0893992534979514,60.1919966931536,0.0223498133744879,15.0479991732884,""
1521.63317418098,20,0.0884885996360773,60.4921824453173,0.0221221499090193,15.1230456113293,""
1525.25817418098,20,0.0875269846025302,60.8112106917498,0.0218817461506325,15.2028026729374,""
1527.13317418098,20,0.0870301204837453,60.9748579777681,0.0217575301209363,15.243714494442,""
1533.58629918098,20,0.0853491928692993,61.5310506060088,0.0213372982173248,15.3827626515022,""
1538.63317418098,20,0.0840597494804444,61.9585434839695,0.0210149373701111,15.4896358709924,""
1544.66442418098,20,0.0825444770861212,62.4609593547093,0.0206361192715303,15.6152398386773,""
1549.63317418098,20,0.0813181913747606,62.8680556716668,0.0203295478436902,15.7170139179167,""
1554.68004918098,20,0.0800914894801007,63.275362913199,0.0200228723700252,15.8188407282998,""
1561.13317418098,20,0.0785531326961285,63.7872397019395,0.0196382831740321,15.9468099254849,""
1563.25817418098,20,0.0780553791312112,63.953636245756,0.0195138447828028,15.988409061439,""
1566.63317418098,20,0.0772656282507094,64.215740445713,0.0193164070626774,16.0539351114283,""
1571.07067418098,20,0.076243901462513,64.5563397147642,0.0190609753656283,16.1390849286911,""
1576.85192418098,20,0.0749340724953467,64.9933385457362,0.0187335181238367,16.248334636434,""
1583.63317418098,20,0.0734270415654195,65.4963754480985,0.0183567603913549,16.3740938620246,""
1589.13317418098,20,0.0722311624703601,65.8969355091969,0.01805779061759,16.4742338772992,""
1591.25817418098,20,0.0717761877578225,66.0499433188143,0.0179440469394556,16.5124858297036,""
1594.63317418098,20,0.071054512978605,66.290970126307,0.0177636282446512,16.5727425315768,""
1599.68004918098,20,0.0699927466798891,66.6468940706015,0.0174981866699723,16.6617235176504,""
1606.13317418098,20,0.0686620787711961,67.094272530846,0.017165519692799,16.7735681327115,""
1608.25817418098,20,0.0682315313002391,67.2397219915469,0.0170578828250598,16.8099304978867,""
1611.63317418098,20,0.0675484077002743,67.4688506386103,0.0168871019250686,16.8672126596526,""
1616.07067418098,20,0.0666647402506731,67.7666360606265,0.0166661850626683,16.9416590151566,""
1621.85192418098,20,0.0655322337675529,68.1487679386479,0.0163830584418882,17.037191984662,""
1628.63317418098,20,0.0642294129946906,68.5887410222011,0.0160573532486727,17.1471852555503,""
1635.19567418098,20,0.0629976966881297,69.0062049758479,0.0157494241720324,17.251551243962,""
1641.32067418098,20,0.0618706465490382,69.3886142770117,0.0154676616372596,17.3471535692529,""
1645.13317418098,20,0.0611813769797302,69.6231821968634,0.0152953442449325,17.4057955492159,""
1651.55504918098,20,0.0600373232422264,70.0124078671074,0.0150093308105566,17.5031019667768,""
1656.63317418098,20,0.0591507211192029,70.3150337609938,0.0147876802798007,17.5787584402485,""
1661.07067418098,20,0.0583876675168583,70.5758220607801,0.0145969168792146,17.643955515195,""
1666.91442418098,20,0.0573993762848367,70.9141373293882,0.0143498440712092,17.728534332347,""
1670.25817418098,20,0.0568442710100397,71.1051384272093,0.0142110677525099,17.7762846068023,""
1673.63317418098,20,0.0562863432421191,71.2960463387598,0.0140715858105298,17.8240115846899,""
1679.66442418098,20,0.0553076316473681,71.6325719192859,0.013826907911842,17.9081429798215,""
1684.63317418098,20,0.0545161382929609,71.9054153477314,0.0136290345732402,17.9763538369329,""
1688.00817418098,20,0.0539874145897336,72.0885150932209,0.0134968536474334,18.0221287733052,""
1691.35192418098,20,0.053465801127104,72.2681634382475,0.013366450281776,18.0670408595619,""
1697.19567418098,20,0.0525710601415275,72.5779898922668,0.0131427650353819,18.1444974730667,""
1703.32067418098,20,0.0516508806365478,72.8971695858997,0.012912720159137,18.2242923964749,""
1707.13317418098,20,0.0510882414108248,73.0930160373025,0.0127720603527062,18.2732540093256,""
1713.55504918098,20,0.0501545926946333,73.418100449938,0.0125386481736583,18.3545251124845,""
1718.63317418098,20,0.0494313363655021,73.6709553479422,0.0123578340913755,18.4177388369856,""
1724.72692418098,20,0.048578451691673,73.9695789209289,0.0121446129229182,18.4923947302322,""
1729.63317418098,20,0.0479045532878691,74.2062637925194,0.0119761383219673,18.5515659481298,""
1734.68004918098,20,0.0472218506146154,74.446309327367,0.0118054626536539,18.6115773318418,""
1741.13317418098,20,0.0463664584628933,74.7482778558749,0.0115916146157233,18.6870694639687,""
1744.94567418098,20,0.0458687381894445,74.9241011994935,0.0114671845473611,18.7310252998734,""
1751.07067418098,20,0.0450828157161776,75.2026403333294,0.0112707039290444,18.8006600833324,""
1758.55504918098,20,0.0441434879351383,75.5365418915246,0.0110358719837846,18.8841354728811,""
1763.63317418098,20,0.0435195003112738,75.759123697619,0.0108798750778184,18.9397809244047,""
1768.53942418098,20,0.0429261390297436,75.9711856566274,0.0107315347574359,18.9927964141568,""
1774.63317418098,20,0.0422022690239401,76.230561274916,0.010550567255985,19.057640318729,""
1779.71129918098,20,0.0416099075784252,76.4433656295704,0.0104024768946063,19.1108414073926,""
1788.03942418098,20,0.0406585460365188,76.7859366122014,0.0101646365091297,19.1964841530503,""
1796.07067418098,20,0.0397686094495781,77.1089019084503,0.00994215236239453,19.2772254771126,""
1803.55504918098,20,0.0389585603601967,77.4035137392228,0.00973964009004917,19.3508784348057,""
1808.63317418098,20,0.0384205191515381,77.5999840582955,0.00960512978788451,19.3999960145739,""
1814.72692418098,20,0.0377860327746572,77.8321758961956,0.0094465081936643,19.4580439740489,""
1819.63317418098,20,0.0372845476953236,78.0163334139111,0.0093211369238309,19.5040833534778,""
1824.71129918098,20,0.036773561514857,78.2043715818275,0.00919339037871425,19.5510928954569,""
1833.03942418098,20,0.0359528135824909,78.5072087531314,0.00898820339562274,19.6268021882828,""
1841.07067418098,20,0.0351850091156873,78.7928715724037,0.00879625227892183,19.6982178931009,""
1848.55504918098,20,0.0344860141180419,79.0535936046612,0.00862150352951047,19.7633984011653,""
1853.63317418098,20,0.0340217098023328,79.2275389974278,0.00850542745058319,19.8068847493569,""
1858.66442418098,20,0.0335687733874506,79.3975713067021,0.00839219334686266,19.8493928266755,""
1864.63317418098,20,0.0330413929758158,79.5963610219424,0.00826034824395396,19.8990902554856,""
1869.68004918098,20,0.0326028556196453,79.7620101805075,0.00815071390491133,19.9405025451269,""
1877.07067418098,20,0.0319748454349101,80.0006449664357,0.00799371135872753,20.0001612416089,""
1881.63317418098,20,0.0315942436647354,80.1456619509443,0.00789856091618384,20.0364154877361,""
