Summary
Name,"JAA_CAL259.rslt"
Start time,2023 Jan 30 - 16:39
End time,2023 Feb 03 - 7:54
Operator,"JAA"
Results file path,"C:\Users\ga42fix\Desktop\AK Gädt\AK Gädt Kalo2\JAA\JAA_CAL259.rslt"
General Experiment Info
Bath temperature,20°C
,Sample - 213:3
Total mass,6g
Name,"JAA_CAL259"
,Component - OPC
Mass,4g
Name,"OPC"
ID,"Bernburg CEM I 42.5R 29.09.21"

"Time","Temperature","Heat flow","Heat","Normalized heat flow","Normalized heat","Time markers"
1490.88243675232,20,0.131463014820196,2.51309264043384,0.032865753705049,0.628273160108461,""
1491.88243675232,20,0.134489416266516,2.6460688559772,0.0336223540666289,0.661517213994299,""
1493.63243675232,20,0.139502252206422,2.88581156589102,0.0348755630516055,0.721452891472755,""
1495.88243675232,20,0.145947326986302,3.20694234248283,0.0364868317465755,0.801735585620708,""
1496.88243675232,20,0.148787881407817,3.35430994667989,0.0371969703519542,0.838577486669973,""
1497.88243675232,20,0.151382896681077,3.50439533572434,0.0378457241702693,0.876098833931085,""
1499.63243675232,20,0.155811306945427,3.77319026389753,0.0389528267363567,0.943297565974382,""
1501.88243675232,20,0.161504977285305,4.1301710836571,0.0403762443213262,1.03254277091428,""
1502.88243675232,20,0.16394264977593,4.29289489718772,0.0409856624439826,1.07322372429693,""
1505.00743675232,20,0.168639620271305,4.64626355911291,0.0421599050678263,1.16156588977823,""
1507.88243675232,20,0.174970868295277,5.14020363642737,0.0437427170738194,1.28505090910684,""
1508.88243675232,20,0.176982726213318,5.31618043368167,0.0442456815533294,1.32904510842042,""
1510.63243675232,20,0.180298781645954,5.62880175305853,0.0450746954114886,1.40720043826463,""
1512.88243675232,20,0.184562281487916,6.03927044908413,0.046140570371979,1.50981761227103,""
1513.88243675232,20,0.186420354982399,6.22476176731929,0.0466050887455999,1.55619044182982,""
1514.88243675232,20,0.188063012549508,6.41200345108525,0.047015753137377,1.60300086277131,""
1516.63243675232,20,0.190876404201425,6.74357544074231,0.0477191010503561,1.68589386018558,""
1518.88243675232,20,0.194493622039603,7.17711672026347,0.0486234055099008,1.79427918006587,""
1519.88243675232,20,0.195999144961775,7.37236310376416,0.0489997862404438,1.84309077594104,""
1522.75743675232,20,0.199870382601707,7.94142554963666,0.0499675956504268,1.98535638740917,""
1524.88243675232,20,0.202718199894586,8.36917591853897,0.0506795499736465,2.09229397963474,""
1525.88243675232,20,0.203891165983678,8.57248060147811,0.0509727914959196,2.14312015036953,""
1527.63243675232,20,0.20582943010323,8.93098612305415,0.0514573575258075,2.23274653076354,""
1529.88243675232,20,0.208321483971226,9.39690590138791,0.0520803709928064,2.34922647534698,""
1530.88243675232,20,0.209386358685288,9.60575982271617,0.052346589671322,2.40143995567904,""
1531.88243675232,20,0.210295391850869,9.81560069798425,0.0525738479627174,2.45390017449606,""
1534.13243675232,20,0.21230854858265,10.291030130972,0.0530771371456624,2.57275753274299,""
1535.88243675232,20,0.213874325610838,10.6639401458913,0.0534685814027095,2.66598503647282,""
1536.88243675232,20,0.214672572008598,10.878213594701,0.0536681430021496,2.71955339867524,""
1539.13243675232,20,0.216259634533998,11.3630123270614,0.0540649086334996,2.84075308176535,""
1540.88243675232,20,0.217494016498198,11.7425467717146,0.0543735041245495,2.93563669292864,""
1541.88243675232,20,0.218186949929811,11.9603872549286,0.0545467374824527,2.99009681373214,""
1542.88243675232,20,0.218756504136132,12.1788589819615,0.054689126034033,3.04471474549039,""
1544.63243675232,20,0.219697859258314,12.5625065499317,0.0549244648145785,3.14062663748292,""
1546.88243675232,20,0.220908172986834,13.0581883362075,0.0552270432467084,3.26454708405187,""
1547.88243675232,20,0.221403404122285,13.279344124762,0.0553508510305712,3.31983603119051,""
1550.00743675232,20,0.222239018772948,13.7507141990882,0.055559754693237,3.43767854977206,""
1552.88243675232,20,0.223359367685744,14.3912618796226,0.0558398419214359,3.59781546990565,""
1553.88243675232,20,0.223668884799993,14.6147760058655,0.0559172211999983,3.65369400146637,""
1556.13243675232,20,0.224257093816222,15.1186927318087,0.0560642734540555,3.77967318295218,""
1557.88243675232,20,0.224714589717734,15.5115429549009,0.0561786474294334,3.87788573872523,""
1558.88243675232,20,0.22496119829634,15.736380848908,0.056240299574085,3.93409521222699,""
1559.88243675232,20,0.225123345975895,15.9614231210441,0.0562808364939738,3.99035578026102,""
1562.13243675232,20,0.22545811579034,16.4683272655311,0.0563645289475849,4.11708181638277,""
1563.88243675232,20,0.225718492312685,16.8631067976212,0.0564296230781713,4.21577669940531,""
1564.88243675232,20,0.225828565260773,17.088880326408,0.0564571413151932,4.27222008160199,""
1567.75743675232,20,0.225976022370032,17.7383494211272,0.056494005592508,4.43458735528181,""
1569.88243675232,20,0.226080031358809,18.2186589782141,0.0565200078397023,4.55466474455353,""
1570.88243675232,20,0.226068823810662,18.4447334057989,0.0565172059526656,4.61118335144972,""
1573.13243675232,20,0.225991927896015,18.9533017514689,0.0564979819740037,4.73832543786722,""
1574.88243675232,20,0.2259321199624,19.348735293345,0.0564830299906001,4.83718382333625,""
1575.88243675232,20,0.225882916920882,19.5746428117866,0.0564707292302206,4.89366070294666,""
1578.00743675232,20,0.225660342362492,20.0544075247752,0.056415085590623,5.0136018811938,""
1580.88243675232,20,0.225350272171528,20.7027352831679,0.056337568042882,5.17568382079197,""
1581.88243675232,20,0.225210221806129,20.9280155301567,0.0563025554515324,5.23200388253918,""
1584.75743675232,20,0.224720636813104,21.5747911394218,0.0561801592032759,5.39369778485546,""
1586.88243675232,20,0.224352984292803,22.0519318618469,0.0560882460732008,5.51298296546172,""
1588.75743675232,20,0.223943306922622,22.4722096348613,0.0559858267306554,5.61805240871533,""
1591.88243675232,20,0.223239149726113,23.170932223375,0.0558097874315282,5.79273305584374,""
1592.88243675232,20,0.223000751394999,23.3940521739355,0.0557501878487498,5.84851304348388,""
1595.00743675232,20,0.222426525421409,23.867318655553,0.0556066313553524,5.96682966388824,""
1597.88243675232,20,0.221646519159898,24.5056736571386,0.0554116297899745,6.12641841428465,""
1598.88243675232,20,0.221350552845716,24.7271721931414,0.055337638211429,6.18179304828535,""
1601.75743675232,20,0.220459114372552,25.3622735897677,0.0551147785931381,6.34056839744192,""
1603.88243675232,20,0.219793973238675,25.8300424953546,0.0549484933096688,6.45751062383865,""
1606.00743675232,20,0.21906825751004,26.2963336155251,0.0547670643775099,6.57408340388128,""
1609.38243675232,20,0.217907555724729,27.0337303003588,0.0544768889311822,6.75843257508969,""
1612.75743675232,20,0.216655557359449,27.7670555536883,0.0541638893398623,6.94176388842208,""
1614.88243675232,20,0.215864303805064,28.2266079061756,0.053966075951266,7.05665197654391,""
1617.31993675232,20,0.214910289645672,28.7516144419437,0.053727572411418,7.18790361048593,""
1620.88243675232,20,0.213494806972593,29.514711020295,0.0533737017431484,7.37867775507375,""
1623.00743675232,20,0.212614859883319,29.9674525413294,0.0531537149708297,7.49186313533235,""
1626.38243675232,20,0.211213850757904,30.6826634905365,0.0528034626894761,7.67066587263412,""
1630.00743675232,20,0.209652763310886,31.4454842285361,0.0524131908277214,7.86137105713404,""
1631.88243675232,20,0.208843773577155,31.8378247318687,0.0522109433942888,7.95945618296717,""
1635.44493675232,20,0.207266718644612,32.5790215461387,0.051816679661153,8.14475538653468,""
1637.88243675232,20,0.206180004071616,33.0829097394491,0.0515450010179039,8.27072743486228,""
1640.00743675232,20,0.205215133115569,33.5200170727105,0.0513037832788922,8.38000426817762,""
1643.38243675232,20,0.203681039056179,34.2100293632503,0.0509202597640446,8.55250734081258,""
1649.47618675232,20,0.200861326844046,35.4426193843526,0.0502153317110116,8.86065484608814,""
1654.38243675232,20,0.198560528568215,36.4224511234108,0.0496401321420537,9.10561278085269,""
1657.75743675232,20,0.196965000744556,37.0899004541261,0.049241250186139,9.27247511353152,""
1659.88243675232,20,0.195959981805254,37.5073832480852,0.0489899954513136,9.37684581202131,""
1666.89806175232,20,0.192622202075326,38.8704566899788,0.0481555505188316,9.71761417249471,""
1681.06993675232,20,0.185847966642577,41.5522726511284,0.0464619916606444,10.3880681627821,""
1688.38243675232,20,0.18236318571074,42.8985446769202,0.0455907964276851,10.72463616923,""
1694.47618675232,20,0.179472086148248,44.0010115208655,0.044868021537062,11.0002528802164,""
1699.38243675232,20,0.177156917912779,44.8758670464527,0.0442892294781946,11.2189667616132,""
1702.75743675232,20,0.175573853337966,45.4711002229384,0.0438934633344915,11.3677750557346,""
1704.88243675232,20,0.174577472978934,45.8431360071501,0.0436443682447336,11.4607840017875,""
1711.30431175232,20,0.171587513060415,46.9546501420108,0.0428968782651038,11.7386625355027,""
1716.38243675232,20,0.169245400296611,47.8200462110814,0.0423113500741529,11.9550115527703,""
1720.00743675232,20,0.167587512367721,48.4305558652855,0.0418968780919303,12.1076389663214,""
1721.88243675232,20,0.166730475643214,48.7439789790457,0.0416826189108035,12.1859947447614,""
1728.30431175232,20,0.163823100074421,49.8053658510766,0.0409557750186053,12.4513414627691,""
1733.38243675232,20,0.161550364664153,50.6315094138894,0.0403875911660383,12.6578773534723,""
1739.35118675232,20,0.158906751705604,51.5878736205554,0.0397266879264011,12.8969684051388,""
1744.38243675232,20,0.156704007417259,52.3818319364738,0.0391760018543149,13.0954579841185,""
1749.46056175232,20,0.154503310479955,53.1720067670722,0.0386258276199888,13.2930016917681,""
1755.88243675232,20,0.15175789723767,54.155392363728,0.0379394743094175,13.538848090932,""
1758.00743675232,20,0.150860584811106,54.4769245009048,0.0377151462027766,13.6192311252262,""
1761.38243675232,20,0.149436464541447,54.9836757716873,0.0373591161353618,13.7459189429218,""
1765.00743675232,20,0.147926260025533,55.5226457099649,0.0369815650063832,13.8806614274912,""
1766.88243675232,20,0.147145724382023,55.799275695347,0.0367864310955058,13.9498189238368,""
1773.33556175232,20,0.144493155793404,56.740266769663,0.036123288948351,14.1850666924158,""
1778.38243675232,20,0.142450399497555,57.4643508974676,0.0356125998743887,14.3660877243669,""
1784.47618675232,20,0.140016507273727,58.3249922540363,0.0350041268184317,14.5812480635091,""
1789.38243675232,20,0.138084318258175,59.0072083416693,0.0345210795645437,14.7518020854173,""
1794.46056175232,20,0.136108506009628,59.7034010595367,0.034027126502407,14.9258502648842,""
1800.88243675232,20,0.13364952076148,60.5695772236221,0.0334123801903699,15.1423943059055,""
1803.00743675232,20,0.132847359023658,60.8527301583938,0.0332118397559146,15.2131825395984,""
1806.38243675232,20,0.131574440831853,61.29894194565,0.0328936102079633,15.3247354864125,""
1809.75743675232,20,0.130319808004094,61.7408884905606,0.0325799520010235,15.4352221226402,""
1811.88243675232,20,0.129530512620532,62.0169794562243,0.0323826281551329,15.5042448640561,""
1818.30431175232,20,0.127179588351936,62.8412595460656,0.031794897087984,15.7103148865164,""
1823.38243675232,20,0.125351213480225,63.4824510350925,0.0313378033700562,15.8706127587731,""
1827.81993675232,20,0.123773514579669,64.0351965254754,0.0309433786449173,16.0087991313689,""
1833.60118675232,20,0.121745225688779,64.7448991340639,0.0304363064221947,16.186224783516,""
1839.42931175232,20,0.119733948484719,65.4485845400539,0.0299334871211798,16.3621461350135,""
1845.88243675232,20,0.117546900585518,66.2141860296321,0.0293867251463796,16.553546507408,""
1848.00743675232,20,0.116837601107102,66.4632195626805,0.0292094002767754,16.6158048906701,""
1851.38243675232,20,0.115712196966187,66.8556473469291,0.0289280492415467,16.7139118367323,""
1856.46056175232,20,0.114042883391241,67.4390098556492,0.0285107208478103,16.8597524639123,""
1862.88243675232,20,0.111968724144478,68.1647190017209,0.0279921810361195,17.0411797504302,""
1865.00743675232,20,0.11129298923615,68.4019345721878,0.0278232473090376,17.100483643047,""
1868.38243675232,20,0.110220686517034,68.7757389000213,0.0275551716292585,17.1939347250053,""
1871.75743675232,20,0.109165040099183,69.1459523136862,0.0272912600247956,17.2864880784215,""
1873.88243675232,20,0.10850107927847,69.3772225655249,0.0271252698196174,17.3443056413812,""
1878.60118675232,20,0.107046347387528,69.885779775315,0.0267615868468821,17.4714449438288,""
1882.75743675232,20,0.105785048747617,70.3280700204083,0.0264462621869042,17.5820175051021,""
1885.38243675232,20,0.104991152895984,70.6047137850656,0.026247788223996,17.6511784462664,""
1891.47618675232,20,0.103177272391515,71.2389769558634,0.0257943180978787,17.8097442389659,""
1896.38243675232,20,0.1017414528338,71.7416682036818,0.0254353632084499,17.9354170509204,""
1899.75743675232,20,0.100768480694809,72.0834037165113,0.0251921201737023,18.0208509291278,""
1901.88243675232,20,0.100156404017902,72.2968864065186,0.0250391010044755,18.0742216016296,""
1908.30431175232,20,0.0983356595308186,72.9342320168195,0.0245839148827046,18.2335580042049,""
1913.38243675232,20,0.0969221145606048,73.4300037088485,0.0242305286401512,18.3575009272121,""
1917.94493675232,20,0.0956695816766674,73.8693535158898,0.0239173954191668,18.4673383789725,""
1923.66368675232,20,0.0941232092358359,74.4120422774052,0.023530802308959,18.6030105693513,""
1930.44493675232,20,0.092322072525957,75.0442083108788,0.0230805181314892,18.7610520777197,""
1935.88243675232,20,0.090906601497496,75.5423612683801,0.022726650374374,18.885590317095,""
1938.00743675232,20,0.0903612982068612,75.734958411816,0.0225903245517153,18.933739602954,""
1941.38243675232,20,0.0894961978069987,76.0384679363394,0.0223740494517497,19.0096169840848,""
1946.46056175232,20,0.0882141344433798,76.4896855768188,0.0220535336108449,19.1224213942047,""
1952.88243675232,20,0.0866228374395395,77.0510761662241,0.0216557093598849,19.262769041556,""
1955.00743675232,20,0.0861048710017123,77.234599356443,0.0215262177504281,19.3086498391107,""
1958.38243675232,20,0.08528296570305,77.5238163308823,0.0213207414257625,19.3809540827206,""
1963.41368675232,20,0.0840768121389922,77.9498620220161,0.021019203034748,19.487465505504,""
1969.38243675232,20,0.0826700723382135,78.4474972553778,0.0206675180845534,19.6118743138445,""
1972.00743675232,20,0.0820617441847384,78.6637077645642,0.0205154360461846,19.665926941141,""
1974.88243675232,20,0.081396350782288,78.8986787760793,0.020349087695572,19.7246696940198,""
1980.96056175232,20,0.0800117782815388,79.3892081683124,0.0200029445703847,19.8473020420781,""
1986.38243675232,20,0.078799792050622,79.8197364097597,0.0196999480126555,19.9549341024399,""
1989.75743675232,20,0.0780573642606803,80.084432861035,0.0195143410651701,20.0211082152588,""
1991.88243675232,20,0.0775903378801678,80.2498085445597,0.019397584470042,20.0624521361399,""
1998.30431175232,20,0.076202421708699,80.743627483552,0.0190506054271747,20.185906870888,""
2003.38243675232,20,0.0751254607256501,81.1278584350455,0.0187813651814125,20.2819646087614,""
2007.00743675232,20,0.0743685412254124,81.3988163135818,0.0185921353063531,20.3497040783955,""
2008.88243675232,20,0.0739774658362733,81.5378906952022,0.0184943664590683,20.3844726738005,""
2015.33556175232,20,0.0726530015419917,82.0110030626023,0.0181632503854979,20.5027507656506,""
2020.38243675232,20,0.071637284623266,82.3751105815975,0.0179093211558165,20.5937776453994,""
2026.41368675232,20,0.0704434170971096,82.803572697723,0.0176108542742774,20.7008931744307,""
2031.38243675232,20,0.0694764325076417,83.1511860740848,0.0173691081269104,20.7877965185212,""
2036.46056175232,20,0.0685027386376887,83.501523813321,0.0171256846594222,20.8753809533302,""
2042.88243675232,20,0.0672946008118387,83.9375605829597,0.0168236502029597,20.9843901457399,""
2045.00743675232,20,0.0669014478263837,84.0801438846378,0.0167253619565959,21.0200359711595,""
2048.38243675232,20,0.0662776249632417,84.3048835699703,0.0165694062408104,21.0762208924926,""
2052.94493675232,20,0.0654474746497554,84.6053814534624,0.0163618686624389,21.1513453633656,""
2058.66368675232,20,0.0644233329118046,84.9767307938338,0.0161058332279511,21.2441826984584,""
2062.00743675232,20,0.0638347264515591,85.1911622368319,0.0159586816128898,21.297790559208,""
2065.38243675232,20,0.063242951360596,85.4056058181399,0.015810737840149,21.351401454535,""
2070.28868675232,20,0.0623960309689486,85.7138139466671,0.0155990077422372,21.4284534866668,""
2076.38243675232,20,0.061362592643906,86.0908910029875,0.0153406481609765,21.5227227507469,""
2079.75743675232,20,0.0608002446162651,86.297040790864,0.0152000611540663,21.574260197716,""
2083.10118675232,20,0.060245319026283,86.4994138425789,0.0150613297565707,21.6248534606447,""
2088.94493675232,20,0.0592924757985768,86.8486883368328,0.0148231189496442,21.7121720842082,""
2095.06993675232,20,0.0583118640542055,87.208851627632,0.0145779660135514,21.802212906908,""
2098.88243675232,20,0.0577115990169683,87.4300213541114,0.0144278997542421,21.8575053385278,""
2105.30431175232,20,0.0567146601232197,87.7974369205693,0.0141786650308049,21.9493592301423,""
2110.38243675232,20,0.0559415369827276,88.0834780460337,0.0139853842456819,22.0208695115084,""
2116.47618675232,20,0.0550291681184371,88.4215919131388,0.0137572920296093,22.1053979782847,""
2121.38243675232,20,0.0543074031527693,88.6898081895385,0.0135768507881923,22.1724520473846,""
2126.42931175232,20,0.0535757110757782,88.9620444855995,0.0133939277689446,22.2405111213999,""
2133.81993675232,20,0.0525253613625895,89.3541211048445,0.0131313403406474,22.3385302762111,""
2140.06993675232,20,0.0516558123501695,89.6796872726968,0.0129139530875424,22.4199218181742,""
2143.88243675232,20,0.0511343157699291,89.8756309544258,0.0127835789424823,22.4689077386064,""
2150.30431175232,20,0.0502682123832183,90.2012281346675,0.0125670530958046,22.5503070336669,""
2155.38243675232,20,0.0495963785653989,90.454790572623,0.0123990946413497,22.6136976431557,""
2160.28868675232,20,0.0489568021096579,90.6965538439665,0.0122392005274145,22.6741384609916,""
2166.38243675232,20,0.0481760738220867,90.992505575321,0.0120440184555217,22.7481263938303,""
2171.46056175232,20,0.0475364945885412,91.2355257685511,0.0118841236471353,22.8088814421378,""
2179.78868675232,20,0.0465080149903107,91.6271329842193,0.0116270037475777,22.9067832460548,""
2187.81993675232,20,0.0455447489966634,91.9967823646045,0.0113861872491658,22.9991955911511,""
2195.33556175232,20,0.0446634431362223,92.3357678366039,0.0111658607840556,23.083941959151,""
2200.38243675232,20,0.0440836046448114,92.5597154649888,0.0110209011612029,23.1399288662472,""
2205.35118675232,20,0.0435209158116555,92.7773579454979,0.0108802289529139,23.1943394863745,""
2211.38243675232,20,0.0428496557554177,93.0378192003798,0.0107124139388544,23.259454800095,""
2216.46056175232,20,0.0422939052657747,93.2540040232852,0.0105734763164437,23.3135010058213,""
2223.81993675232,20,0.0415043900065674,93.5623555629201,0.0103760975016418,23.39058889073,""
